Ruta Gasco Maipu - Gasco Rancagua;#008000;-33.533473968506 -70.707160949707|-33.538909912109 -70.708358764648|-33.545993804932 -70.708702087402|-33.552165985107 -70.709800720215|-33.557174682617 -70.711090087891|-33.560626983643 -70.711349487305|-33.564182281494 -70.711692810059|-33.580577850342 -70.714263916016|-33.59806060791 -70.716415405273|-33.607749938965 -70.717826843262|-33.617942810059 -70.716453552246|-33.645240783691 -70.712623596191|-33.647594451904 -70.712623596191|-33.656494140625 -70.717002868652|-33.680599212646 -70.727561950684|-33.684749603271 -70.72827911377|-33.692726135254 -70.725448608398|-33.700225830078 -70.723045349121|-33.71236038208 -70.725654602051|-33.717716217041 -70.727294921875|-33.72985458374 -70.733047485352|-33.73974609375 -70.738784790039|-33.755565643311 -70.741722106934|-33.825801849365 -70.753402709961|-33.8337059021 -70.75415802002|-33.846527099609 -70.750953674316|-33.855293273926 -70.749061584473|-33.86056137085 -70.747901916504|-33.86576461792 -70.74292755127|-33.873561859131 -70.740127563477|-33.886741638184 -70.736434936523|-33.899047851562 -70.734832763672|-33.903324127197 -70.736030578613|-33.90934753418 -70.731224060059|-33.914402008057 -70.72599029541|-33.922451019287 -70.725471496582|-33.927864074707 -70.718696594238|-33.938846588135 -70.713516235352|-33.945976257324 -70.713310241699|-33.952030181885 -70.714851379395|-33.960041046143 -70.712196350098|-33.973140716553 -70.707389831543|-33.982986450195 -70.703186035156|-33.987823486328 -70.701721191406|-34.003742218018 -70.704467773438|-34.019607543945 -70.705589294434|-34.041603088379 -70.708190917969|-34.052555084229 -70.709396362305|-34.069904327393 -70.713684082031|-34.09810256958 -70.721076965332|-34.128646850586 -70.73021697998|-34.135608673096 -70.731246948242|-34.171852111816 -70.72770690918|-34.174125671387 -70.728050231934|-34.181652069092 -70.738006591797|-34.186756134033 -70.745513916016|-34.190048217773 -70.753242492676|-34.207843780518 -70.766891479492|-34.211067199707 -70.772514343262|-34.212909698486 -70.766548156738|-34.208686828613 -70.764999389648|-34.205108642578 -70.761817932129|-34.204486846924 -70.762908935547|-34.203742980957 -70.762306213379|-34.20397567749 -70.76097869873|-34.191345214844 -70.752212524414|-34.186340332031 -70.741180419922|-34.181797027588 -70.735343933105|-34.178672790527 -70.731224060059|-34.17554473877 -70.726417541504|-34.173202514648 -70.725646972656|-34.160095214844 -70.726463317871|-34.143653869629 -70.727394104004|-34.134132385254 -70.727561950684|-34.123760223389 -70.724472045898|-34.091873168945 -70.716041564941|-34.066139221191 -70.709342956543|-34.053916931152 -70.704887390137|-34.037700653076 -70.703170776367|-33.990550994873 -70.699409484863|-33.985504150391 -70.698486328125|-33.952758789062 -70.711357116699|-33.941368103027 -70.709129333496|-33.933166503906 -70.711380004883|-33.92476272583 -70.716011047363|-33.919624328613 -70.718544006348|-33.913791656494 -70.722534179688|-33.902824401855 -70.732147216797|-33.891201019287 -70.732833862305|-33.875526428223 -70.736442565918|-33.863143920898 -70.740661621094|-33.858154296875 -70.745292663574|-33.832206726074 -70.751304626465|-33.799243927002 -70.746246337891|-33.754047393799 -70.738975524902|-33.741058349609 -70.735717773438|-33.718242645264 -70.724212646484|-33.701961517334 -70.720779418945|-33.695320129395 -70.720558166504|-33.684894561768 -70.724159240723|-33.660751342773 -70.715065002441|-33.647777557373 -70.709632873535|-33.636772155762 -70.710151672363|-33.606754302979 -70.714782714844|-33.576831817627 -70.711868286133|-33.553131103516 -70.70824432373|-33.54239654541 -70.70686340332|-33.53067779541 -70.705284118652|-33.524379730225 -70.723136901855|-33.517868041992 -70.740730285645|-33.522163391113 -70.748542785645|-33.526100158691 -70.755836486816|-33.531623840332 -70.76399230957|-33.53247833252 -70.763542175293|-33.536876678467 -70.759422302246|-33.535194396973 -70.756034851074|-33.529544830322 -70.758651733398|-33.518913269043 -70.74047088623|-33.524208068848 -70.726699829102|-33.531509399414 -70.707038879395|-33.533473968506 -70.707160949707
LIPIGAS TEMUCO;#ff4500;-38.704750061035 -72.550552368164|-38.70431137085 -72.551345825195|-38.705295562744 -72.552383422852|-38.705707550049 -72.551528930664|-38.704750061035 -72.550552368164
LIPIGAS RANCAGUA;#008000;-34.162399291992 -70.725463867188|-34.162181854248 -70.727241516113|-34.16332244873 -70.727226257324|-34.163528442383 -70.725570678711|-34.162399291992 -70.725463867188
JUCER;#ff4500;-32.922985076904 -71.4814453125|-32.923114776611 -71.480621337891|-32.924224853516 -71.480575561523|-32.924488067627 -71.480712890625|-32.924263000488 -71.48176574707|-32.923412322998 -71.481643676758|-32.922985076904 -71.4814453125
Gasco Quilicura;#008000;-33.343105316162 -70.69718170166|-33.34289932251 -70.69482421875|-33.344505310059 -70.694709777832|-33.345031738281 -70.696563720703|-33.343105316162 -70.69718170166
COMUNIDAD CAIMANES descarga Cloruro;#008000;-31.932655334473 -71.137702941895|-31.932708740234 -71.136299133301|-31.933692932129 -71.136085510254|-31.933738708496 -71.137138366699|-31.932655334473 -71.137702941895
PANIMEX;#ff4500;-33.349868774414 -70.710746765137|-33.349170684814 -70.708419799805|-33.350254058838 -70.707939147949|-33.350925445557 -70.710235595703|-33.349868774414 -70.710746765137
Casa Ordenes;#800080;-33.033210754395 -71.410301208496|-33.033203125 -71.410232543945|-33.03324508667 -71.410224914551|-33.033248901367 -71.410293579102|-33.033210754395 -71.410301208496
Casa Ramón Silva - Lo Abarca;#800080;-33.522655487061 -71.54167175293|-33.522857666016 -71.541702270508|-33.522880554199 -71.541404724121|-33.522678375244 -71.541389465332|-33.522655487061 -71.54167175293
ABASTIBLE Osorno;#ffa500;-40.593299865723 -73.101875305176|-40.59256362915 -73.100067138672|-40.593200683594 -73.099296569824|-40.594573974609 -73.099647521973|-40.593921661377 -73.100204467773|-40.593685150146 -73.100791931152|-40.593952178955 -73.10124206543|-40.593299865723 -73.101875305176
descanso KM408 RUTA 5 NORTE. IV región;#ff4500;-30.418254852295 -71.449600219727|-30.418355941772 -71.451675415039|-30.42032623291 -71.451995849609|-30.421316146851 -71.450912475586|-30.418531417847 -71.449752807617|-30.418254852295 -71.449600219727
COPEC San Fernando;#0000ff;-34.506683349609 -70.922454833984|-34.507831573486 -70.921165466309|-34.509468078613 -70.92259979248|-34.509147644043 -70.924072265625|-34.506683349609 -70.922454833984
descanso LA CEBADA;#ff4500;-30.963550567627 -71.643600463867|-30.963409423828 -71.64429473877|-30.96266746521 -71.643836975098|-30.962228775024 -71.643226623535|-30.962837219238 -71.642677307129|-30.963069915771 -71.642913818359|-30.963438034058 -71.643218994141|-30.963550567627 -71.643600463867
CASA Saldivar;#800080;-33.026653289795 -71.49129486084|-33.026657104492 -71.492050170898|-33.026943206787 -71.492095947266|-33.026977539062 -71.491516113281|-33.026653289795 -71.49129486084
descanso Km 1085 ruta 5 norte -Quebrada del Pingo;#add8e6;-25.640344619751 -70.365165710449|-25.640523910522 -70.364799499512|-25.641481399536 -70.364524841309|-25.642038345337 -70.364822387695|-25.640344619751 -70.365165710449
Saldivar KZHH54 descanso 15.01.2021;#0000ff;-23.703163146973 -70.286323547363|-23.703411102295 -70.285789489746|-23.704006195068 -70.286254882812|-23.703998565674 -70.286651611328|-23.703758239746 -70.286972045898|-23.703163146973 -70.286323547363
MINERA FLORIDA -ALHUÉ;#008000;-34.033626556396 -71.022438049316|-34.033786773682 -71.034309387207|-34.039638519287 -71.037162780762|-34.041736602783 -71.037673950195|-34.045150756836 -71.031387329102|-34.041397094727 -71.027763366699|-34.038764953613 -71.023704528809|-34.033626556396 -71.022438049316
AV. Américo Vespucio 2880, Conchalí_b3;#ff4500;-33.395816802979 -70.559989929199|-33.395816802979 -70.55818939209|-33.39701461792 -70.55818939209|-33.39701461792 -70.559989929199|-33.395816802979 -70.559989929199
posada EL SOL ruta 78;#ff4500;-33.655174255371 -70.889808654785|-33.654476165771 -70.88850402832|-33.654964447021 -70.888153076172|-33.655467987061 -70.88956451416|-33.655174255371 -70.889808654785
ERCO WORLDWIDE- Mininco;#ff6000;-37.790050506592 -72.489540100098|-37.78995513916 -72.492057800293|-37.792995452881 -72.492851257324|-37.793231964111 -72.489845275879|-37.790050506592 -72.489540100098
área descanso BAQUEDANO;#008000;-23.340747833252 -69.857223510742|-23.341619491577 -69.856452941895|-23.340141296387 -69.853782653809|-23.339307785034 -69.854782104492|-23.339860916138 -69.856338500977|-23.340747833252 -69.857223510742
área descarga Planta Evaporador Thermal Albemarle;#ffff00;-23.755770950372 -70.309480575808|-23.756339405918 -70.309705285465|-23.756429232928 -70.309342265566|-23.755878422474 -70.30913129339|-23.755770950372 -70.309480575808
Copec Chimbarongo;#0000ff;-34.734497070312 -71.039070129395|-34.734310150146 -71.040016174316|-34.735198974609 -71.04061126709|-34.735885620117 -71.040649414062|-34.736553192139 -71.03987121582|-34.735485076904 -71.039482116699|-34.734497070312 -71.039070129395
Copec Mejillones;#0000ff;-23.09920501709 -70.45140838623|-23.099563598633 -70.451301574707|-23.099477767944 -70.450729370117|-23.099159240723 -70.450775146484|-23.09920501709 -70.45140838623
Hostería Don Wence- CHILLÁN;#ff4500;-36.63000869751 -72.178230285645|-36.62975692749 -72.177040100098|-36.63062286377 -72.176696777344|-36.630905151367 -72.177810668945|-36.63000869751 -72.178230285645
Copec - salida norte CHILLÁN;#0000ff;-36.469463348389 -72.005187988281|-36.471240997314 -72.007057189941|-36.471481323242 -72.005828857422|-36.470230102539 -72.004684448242|-36.469463348389 -72.005187988281
Minera Candelaria, Tierra Amarilla;#ffff00;-27.532085418701 -70.295036315918|-27.519718170166 -70.301513671875|-27.518005371094 -70.32649230957|-27.529117584229 -70.325721740723|-27.534635543823 -70.311729431152|-27.532085418701 -70.295036315918
VULCANIZACIÓN Torento-Renca,Santiago;#ffff00;-33.399711608887 -70.736152648926|-33.399963378906 -70.736221313477|-33.400051116943 -70.735641479492|-33.39977645874 -70.735626220703|-33.399711608887 -70.736152648926
Parqueadero costado PT Los Andes;#ffff00;-32.837577819824 -70.545654296875|-32.837429046631 -70.546401977539|-32.838417053223 -70.547256469727|-32.83927154541 -70.545845031738|-32.837577819824 -70.545654296875
área descanso peaje Ruta del Canal -Calbuco;#ffff00;-41.614379882812 -73.271377563477|-41.613723754883 -73.27254486084|-41.616851806641 -73.275497436523|-41.617565155029 -73.274482727051|-41.614379882812 -73.271377563477
Peaje Rio Claro;#0000ff;-35.20760345459 -71.410736083984|-35.208385467529 -71.408706665039|-35.210910797119 -71.411071777344|-35.210025787354 -71.412788391113|-35.20760345459 -71.410736083984
Peaje Las Cardas-Ovalle;#0000ff;-30.329528808594 -71.245155334473|-30.329486846924 -71.243232727051|-30.332195281982 -71.243011474609|-30.332260131836 -71.244705200195|-30.329528808594 -71.245155334473
área descanso kms 1685 Ruta 5;#ffff00;-21.234512329102 -69.541275024414|-21.234552383423 -69.540939331055|-21.235143661499 -69.540702819824|-21.23540687561 -69.540962219238|-21.234512329102 -69.541275024414
área descanso Santa Clara-Bulnes ruta 5 sur;#ff4500;-36.782520294189 -72.315521240234|-36.782897949219 -72.31477355957|-36.784088134766 -72.314910888672|-36.784618377686 -72.316734313965|-36.782520294189 -72.315521240234
área descanso Requinoa- Ruta 5 Sur;#ffff00;-34.266536712646 -70.80980682373|-34.265842437744 -70.81177520752|-34.264492034912 -70.811103820801|-34.265300750732 -70.809028625488|-34.266536712646 -70.80980682373
Posada Km 629;#0000ff;-28.843441009521 -70.817253112793|-28.843156814575 -70.815933227539|-28.844318389893 -70.815483093262|-28.84468460083 -70.816848754883|-28.843441009521 -70.817253112793
posadas cruce Ruta 5 /Pisagua km1885;#008000;-19.612998962402 -69.94100189209|-19.612989425659 -69.93864440918|-19.615385055542 -69.938270568848|-19.615571975708 -69.940895080566|-19.612998962402 -69.94100189209
Romana Lampa;#0000ff;-33.221809387207 -70.765113830566|-33.221946716309 -70.765625|-33.223472595215 -70.764930725098|-33.223327636719 -70.76439666748|-33.223075866699 -70.763641357422|-33.221561431885 -70.764312744141|-33.221809387207 -70.765113830566
Romana para Abastible Osorno;#add8e6;-40.604114532471 -73.103302001953|-40.60412979126 -73.103302001953|-40.604797363281 -73.103530883789|-40.604961395264 -73.102752685547|-40.604221343994 -73.102523803711|-40.604156494141 -73.102897644043|-40.604114532471 -73.103302001953
Peaje Las Maicas, Mulchen -Ruta 5 sur;#ffff00;-37.807247161865 -72.332870483398|-37.807834625244 -72.332252502441|-37.805400848389 -72.328651428223|-37.804931640625 -72.329536437988|-37.806064605713 -72.331451416016|-37.807247161865 -72.332870483398
área descanso PAILAHUEQUE, VICTORIA;#ffff00;-38.123920440674 -72.331077575684|-38.124771118164 -72.332374572754|-38.126861572266 -72.330444335938|-38.126758575439 -72.328720092773|-38.123920440674 -72.331077575684
área descarga CRISTALERIAS CHILE LLAYLLAY;#add8e6;-32.848583221436 -70.946769714355|-32.849109649658 -70.945793151855|-32.849750518799 -70.946334838867|-32.849296569824 -70.947212219238|-32.848583221436 -70.946769714355
Ruta Valle Alegre;#ff4500;-32.801902770996 -71.466743469238|-32.80655670166 -71.461631774902|-32.805400848389 -71.458114624023|-32.806663513184 -71.451080322266|-32.808216094971 -71.447601318359|-32.811443328857 -71.444847106934|-32.818767547607 -71.445404052734|-32.827602386475 -71.443687438965|-32.839092254639 -71.442749023438|-32.848316192627 -71.449058532715|-32.860717773438 -71.457901000977|-32.869998931885 -71.459129333496|-32.878383636475 -71.456809997559|-32.890502929688 -71.453666687012|-32.897422790527 -71.451774597168|-32.904918670654 -71.446197509766|-32.908447265625 -71.442588806152|-32.913558959961 -71.44165802002|-32.916080474854 -71.444145202637|-32.922061920166 -71.444664001465|-32.929264068604 -71.442001342773|-32.931640625 -71.43985748291|-32.930561065674 -71.437797546387|-32.927555084229 -71.439086914062|-32.924076080322 -71.440284729004|-32.920330047607 -71.44149017334|-32.916656494141 -71.439514160156|-32.914134979248 -71.436508178711|-32.91096496582 -71.438056945801|-32.905990600586 -71.438140869141|-32.902820587158 -71.442085266113|-32.897735595703 -71.446517944336|-32.889808654785 -71.449523925781|-32.879467010498 -71.452613830566|-32.872402191162 -71.453903198242|-32.866996765137 -71.454498291016|-32.863246917725 -71.454414367676|-32.854732513428 -71.447631835938|-32.839279174805 -71.437217712402|-32.822654724121 -71.436103820801|-32.797370910645 -71.434555053711|-32.78052520752 -71.416786193848|-32.759845733643 -71.416961669922|-32.739688873291 -71.414703369141|-32.738712310791 -71.419273376465|-32.769302368164 -71.427391052246|-32.787666320801 -71.438285827637|-32.804538726807 -71.44506072998|-32.802791595459 -71.456497192383|-32.80001449585 -71.47225189209|-32.802734375 -71.472961425781|-32.801902770996 -71.466743469238
DESCANSO AGUA VERDE;#ffa500;-25.562889099121 -70.125869750977|-25.562660217285 -70.125885009766|-25.56254196167 -70.124649047852|-25.562780380249 -70.124481201172|-25.562889099121 -70.125869750977
Romana SHELL Domingo Santa Maria-Stgo;#ffff00;-33.412822723389 -70.679107666016|-33.412822723389 -70.678558349609|-33.413787841797 -70.678443908691|-33.413761138916 -70.679000854492|-33.412822723389 -70.679107666016
área descarga Minera CANDELARIA;#ff6000;-27.529890060425 -70.302597045898|-27.530647277832 -70.302597045898|-27.530590057373 -70.300849914551|-27.529876708984 -70.300956726074|-27.529890060425 -70.302597045898
romana Minera CANDELARIA;#ff6000;-27.5270652771 -70.305732727051|-27.527492523193 -70.305679321289|-27.527418136597 -70.304992675781|-27.527030944824 -70.30509185791|-27.5270652771 -70.305732727051
Control ingreso Minera CANDELARIA;#add8e6;-27.524171511678 -70.316105127335|-27.523796081543 -70.314262390137|-27.523153305054 -70.314414978027|-27.52342937794 -70.31630897522|-27.524171511678 -70.316105127335
COPEC Alto Hospicio;#0000ff;-20.265394210815 -70.082466125488|-20.265777587891 -70.082481384277|-20.266157150269 -70.079261779785|-20.265130996704 -70.078330993652|-20.263404846191 -70.078918457031|-20.265394210815 -70.082466125488
RUTA PROHIBIDA;#ff4500;-30.220853805542 -71.387702941895|-30.221464157104 -71.387145996094|-30.220092773438 -71.384201049805|-30.219535827637 -71.380920410156|-30.218925476074 -71.378707885742|-30.218553543091 -71.377334594727|-30.218906402588 -71.373664855957|-30.22166633606 -71.363082885742|-30.221591949463 -71.353813171387|-30.220405578613 -71.34016418457|-30.218105316162 -71.334503173828|-30.214841842651 -71.324630737305|-30.218996047974 -71.306083679199|-30.217216491699 -71.289344787598|-30.210466384888 -71.273208618164|-30.207572937012 -71.25707244873|-30.204977035522 -71.249778747559|-30.202083587646 -71.250549316406|-30.206460952759 -71.269859313965|-30.214248657227 -71.291404724121|-30.216251373291 -71.303321838379|-30.211875915527 -71.324516296387|-30.217216491699 -71.340766906738|-30.218566894531 -71.359413146973|-30.21671295166 -71.372459411621|-30.21767616272 -71.382843017578|-30.220853805542 -71.387702941895
RUTA PROHIBIDA;#ff4500;-23.111705683954 -70.448534415992|-23.109705805881 -70.439150288658|-23.249835625052 -70.393488362389|-23.25425174437 -70.398638203697|-23.111705683954 -70.448534415992
RUTA PROHIBIDA;#82ff82;-23.062223696772 -70.354398569572|-23.058433030705 -70.296720346916|-22.937075422241 -70.252775034416|-22.742170368669 -70.262388071525|-22.56220604888 -70.233548960197|-22.239712471302 -70.211576303947|-21.996716949973 -70.153898081291|-21.753304409647 -70.123685678947|-21.587394324165 -70.066007456291|-21.474977872703 -70.044034800041|-21.354800750597 -70.05364783715|-21.218004555434 -70.061429931331|-21.014313415514 -70.127805551994|-20.927115054717 -70.098966440666|-20.811627411333 -70.145658335197|-20.497481982729 -70.137418589103|-20.381532204762 -70.152549839295|-20.319406750187 -70.12691508764|-20.302995835237 -70.127176716115|-20.301063868886 -70.141939594533|-20.374940761499 -70.176988259142|-20.473071465826 -70.162568703478|-20.600449867013 -70.198827616868|-20.817540451264 -70.200200907884|-20.954827048752 -70.160375468431|-21.042009239393 -70.175481669603|-21.22136784721 -70.112431228356|-21.391531560541 -70.0986983182|-21.587039148898 -70.116551101403|-21.655978989824 -70.175602615075|-21.789934365185 -70.176975906091|-21.851716531094 -70.188383893741|-21.944733486896 -70.199370221866|-22.207314923028 -70.243773186279|-22.406453060049 -70.272522336667|-22.601835419547 -70.294494992917|-22.745248435153 -70.320587522214|-23.062223696772 -70.354398569572
RUTA Socos-Ovalle-Coquimbo ok 19.04.2022;#ff4500;-30.246663633265 -71.246173589869|-30.309815806646 -71.235873907252|-30.379147372328 -71.212527959987|-30.4531652554 -71.147983282252|-30.548997035409 -71.091633624077|-30.666616817606 -71.219533871771|-30.682168508578 -71.459402021864|-30.666223095601 -71.467870635824|-30.641413843058 -71.312688751058|-30.560838433868 -71.192068051459|-30.43303794977 -71.205661504909|-30.38738196279 -71.237933843776|-30.332873549108 -71.261279791041|-30.284857313168 -71.279132574244|-30.21664573327 -71.261966436549|-30.160616519321 -71.23827716653|-30.16447541376 -71.22866412942|-30.246663633265 -71.246173589869
área descanso pasado EL OASIS -km 1500 ruta 5;#ffff00;-22.850759154916 -69.593891462638|-22.851723117567 -69.593888780429|-22.851819513457 -69.594221374347|-22.850662066474 -69.594233247492|-22.850759154916 -69.593891462638
área descanso km 1500 - ruta 5 poniente;#ffa500;-22.832255802687 -69.594157210144|-22.832265690863 -69.593819251808|-22.833355857871 -69.593848756107|-22.833336081677 -69.594189396652|-22.832255802687 -69.594157210144
PETROBRAS  Chillan;#ff4500;-36.489245273486 -72.025021598213|-36.489012380688 -72.026641652458|-36.490280344116 -72.027880833023|-36.491052325289 -72.026507542007|-36.489245273486 -72.025021598213
